français#@#paralysé, serré, crispé#@#False#@#2055#@#122#@#546#@#42;pije#@#bwang (T)#@#False#@#2051#@#889#@#206#@#42;fwâi#@#bwang#@#False#@#2050#@#1411#@#114#@#41;nemi 1 (Temala)#@#bwang#@#False#@#2048#@#1934#@#116#@#42;nemi 2 (côte est)#@#bwang#@#False#@#2045#@#2458#@#116#@#42;jawe#@#bwang#@#False#@#2048#@#2983#@#115#@#41;72
français#@#recroqueviilé, atrophié (membre paralysé)#@#False#@#2130#@#122#@#546#@#88;pije#@#hnyiwââäk (T)#@#False#@#2126#@#890#@#275#@#42;fwâi#@#hnyiwääk#@#False#@#2122#@#1413#@#184#@#40;nemi 1 (Temala)#@#hnyivwäâk#@#False#@#2124#@#1934#@#188#@#41;nemi 2 (côte est)#@#hnyiwäak#@#False#@#2122#@#2458#@#186#@#40;72
français#@#rhumatisme#@#False#@#2251#@#124#@#230#@#33;pije#@#vhalii bocit (T)#@#False#@#2247#@#890#@#370#@#36;fwâi#@#vhalii boyit#@#False#@#2248#@#1412#@#279#@#38;nemi 1 (Temala)#@#falii bocit#@#False#@#2247#@#1936#@#256#@#33;nemi 2 (côte est)#@#falii boyit#@#False#@#2247#@#2460#@#255#@#40;jawe#@#phalii boyit#@#False#@#2245#@#2983#@#281#@#39;72
français#@#aveugle#@#False#@#2326#@#124#@#160#@#39;pije#@#koi thâämaa-n#@#False#@#2322#@#890#@#281#@#33;fwâi#@#koi thämaa-n#@#False#@#2320#@#1411#@#283#@#34;nemi 1 (Temala)#@#bwi/ koi tnan-maa-n#@#False#@#2319#@#1934#@#450#@#33;nemi 2 (côte est)#@#bwi/ koi tnamaa-n#@#False#@#2319#@#2458#@#404#@#33;jawe#@#bwi/ koi thivae-n (T) bwi/ baba/ koi thivae-n#@#False#@#2316#@#2983#@#524#@#82;72
français#@#borgne#@#False#@#2447#@#122#@#139#@#41;pije#@#heec thâämaa-n (T) haala (O)#@#False#@#2441#@#889#@#393#@#85;fwâi#@#heec thâmaa-n#@#False#@#2438#@#1411#@#306#@#37;nemi 2 (côte est)#@#heec tnamaa-n#@#False#@#2437#@#2458#@#309#@#36;jawe#@#siic thivae-n (Y) W#@#False#@#2410#@#2983#@#515#@#62;72
français#@#muet#@#False#@#2574#@#122#@#90#@#26;pije#@#hom#@#False#@#2567#@#889#@#67#@#31;fwâi#@#hom#@#False#@#2564#@#1411#@#68#@#33;nemi 1 (Temala)#@#hom#@#False#@#2564#@#1934#@#68#@#32;nemi 2 (côte est)#@#hom#@#False#@#2561#@#2458#@#68#@#33;jawe#@#hom#@#False#@#2562#@#2984#@#66#@#32;72
français#@#sourd#@#False#@#2646#@#125#@#110#@#32;pije#@#himan (T7) boje (O)#@#False#@#2637#@#887#@#205#@#93;fwâi#@#himen#@#False#@#2639#@#1411#@#116#@#34;nemi 1 (Temala)#@#himen#@#False#@#2637#@#1934#@#117#@#36;nemi 2 (côte est)#@#himen#@#False#@#2636#@#2458#@#116#@#36;jawe#@#himen#@#False#@#2636#@#2983#@#115#@#36;72
français#@#boiter (pied bot)#@#False#@#504#@#246#@#404#@#42;nemi 1 (Temala)#@#tuk#@#False#@#484#@#2090#@#68#@#35;nemi 2 (côte est)#@#tuk#@#False#@#474#@#2623#@#67#@#36;jawe#@#tuk#@#False#@#467#@#3155#@#68#@#36;73
français#@#boiter#@#False#@#579#@#246#@#140#@#33;pije#@#thip#@#False#@#570#@#1024#@#94#@#41;fwâi#@#thip#@#False#@#564#@#1557#@#94#@#41;nemi 1 (Temala)#@#thip#@#False#@#557#@#2088#@#95#@#41;nemi 2 (côte est)#@#thip#@#False#@#549#@#2623#@#93#@#40;jawe#@#thip#@#False#@#542#@#3155#@#93#@#41;73
français#@#enflé, gonflé#@#False#@#650#@#248#@#309#@#43;pije#@#higuk#@#False#@#642#@#1024#@#115#@#42;fwâi#@#higuk#@#False#@#636#@#1557#@#117#@#42;nemi 1 (Temala)#@#higuk#@#False#@#629#@#2088#@#117#@#44;nemi 2 (côte est)#@#higuk#@#False#@#621#@#2623#@#115#@#42;jawe#@#higuk#@#False#@#615#@#3154#@#117#@#42;73
français#@#la gratte#@#False#@#726#@#249#@#212#@#36;pije#@#hyen#@#False#@#717#@#1023#@#93#@#36;fwâi#@#hyen#@#False#@#711#@#1557#@#94#@#38;nemi 1 (Temala)#@#hyen#@#False#@#706#@#2090#@#92#@#37;nemi 2 (côte est)#@#hyen#@#False#@#697#@#2623#@#92#@#38;jawe#@#hyen#@#False#@#691#@#3154#@#94#@#38;73
français#@#démanger#@#False#@#796#@#243#@#192#@#39;pije#@#haapa#@#False#@#789#@#1024#@#115#@#38;fwâi#@#hmava#@#False#@#783#@#1558#@#116#@#32;nemi 1 (Temala)#@#hmapa#@#False#@#779#@#2090#@#115#@#36;nemi 2 (côte est)#@#hmava#@#False#@#769#@#2623#@#116#@#32;jawe#@#hmava/ .magec#@#False#@#762#@#3154#@#285#@#40;73
français#@#se gratter#@#False#@#873#@#249#@#236#@#33;pije#@#yawi#@#False#@#861#@#1024#@#86#@#39;fwâi#@#yawi#@#False#@#855#@#1557#@#88#@#41;nemi 1 (Temala)#@#yawi#@#False#@#851#@#2088#@#90#@#40;nemi 2 (côte est)#@#yawi#@#False#@#842#@#2623#@#86#@#41;jawe#@#yaxi#@#False#@#838#@#3154#@#88#@#41;73
français#@#couvert de bobos, d'ulcères#@#False#@#936#@#246#@#651#@#40;pije#@#ku—-hmapa/ ku-siim/ ku-phwèt (T)#@#False#@#930#@#1025#@#430#@#92;fwâi#@#ku-hmava/ ku-siim/ ku-hwâk#@#False#@#926#@#1561#@#427#@#84;nemi 1 (Temala)#@#ku-hmapa#@#False#@#923#@#2093#@#187#@#42;nemi 2 (côte est)#@#ku-hmava/ ku-siim#@#False#@#913#@#2624#@#406#@#40;jawe#@#ku-magec/ kuveleric#@#False#@#909#@#3157#@#449#@#46;73
français#@#peau irritée par les broussailles, les plantes urti-#@#False#@#1061#@#248#@#652#@#88;pije#@#hmadao (T)#@#False#@#1043#@#1027#@#216#@#57;fwâi#@#hmadaak#@#False#@#1051#@#1560#@#165#@#35;nemi 1 (Temala)#@#hnadao#@#False#@#1047#@#2091#@#143#@#36;nemi 2 (côte est)#@#hmadawe#@#False#@#1041#@#2624#@#166#@#36;jawe#@#hmadao [ hmadaa ]#@#False#@#1026#@#3157#@#361#@#54;73
français#@#croûtes sur la tête des bébés#@#False#@#1230#@#248#@#649#@#33;pije#@#siim (T)#@#False#@#1225#@#1026#@#184#@#35;fwâi#@#siim#@#False#@#1223#@#1560#@#92#@#33;nemi 1 (Temala)#@#many#@#False#@#1228#@#2090#@#93#@#31;nemi 2 (côte est)#@#many#@#False#@#1223#@#2623#@#93#@#30;jawe#@#thuuc#@#False#@#1210#@#3157#@#114#@#33;73
français#@#champignons sur la peau#@#False#@#1305#@#248#@#556#@#40;pije#@#vhethèm (T)#@#False#@#1296#@#1027#@#256#@#38;fwâi#@#vherhèm#@#False#@#1295#@#1560#@#165#@#34;nemi 1 (Temala)#@#fetnem#@#False#@#1293#@#2091#@#141#@#33;nemi 2 (côte est)#@#fenem#@#False#@#1287#@#2625#@#116#@#35;73
français#@#verrue#@#False#@#1385#@#245#@#144#@#22;fwâi#@#thämaa-n nuk#@#False#@#1367#@#1560#@#286#@#34;nemi 2 (côte est)#@#thic#@#False#@#1359#@#2624#@#91#@#34;73
français#@#tachetée, colorée, marbrée (peau, feuille)#@#False#@#1447#@#251#@#623#@#85;nemi 2 (côte est)#@#hlangen#@#False#@#1433#@#2624#@#167#@#39;jawe#@#hlangen#@#False#@#1430#@#3157#@#166#@#39;73
français#@#muguet (boutons sur la langue des bébés)#@#False#@#1565#@#244#@#657#@#88;pije#@#thap (T)#@#False#@#1560#@#1027#@#183#@#43;fwâi#@#thap#@#False#@#1560#@#1560#@#93#@#40;nemi 1 (Temala)#@#thap#@#False#@#1558#@#2093#@#93#@#39;nemi 2 (côte est)#@#thap#@#False#@#1554#@#2624#@#94#@#39;jawe#@#thap#@#False#@#1549#@#3157#@#94#@#41;73
français#@#varicelle#@#False#@#1685#@#246#@#218#@#30;pije#@#pwanjarulen (T)#@#False#@#1681#@#1027#@#377#@#40;fwâi#@#pwenjarulen#@#False#@#1679#@#1558#@#288#@#41;nemi 1 (Temala)#@#pwenjarulen#@#False#@#1678#@#2091#@#287#@#42;nemi 2 (côte est)#@#pwenjarulen#@#False#@#1675#@#2624#@#288#@#39;73
français#@#furoncle#@#False#@#1758#@#251#@#190#@#47;pije#@#wWahlom (T)#@#True#@#1755#@#1025#@#143#@#32;fwâi#@#wahlom/ hmwabwen#@#False#@#1753#@#1557#@#386#@#33;nemi 1 (Temala)#@#wahlom#@#False#@#1751#@#2090#@#142#@#33;nemi 2 (côte est)#@#walom#@#False#@#1748#@#2623#@#118#@#32;jawe#@#waltom#@#False#@#1747#@#3154#@#120#@#32;73
français#@#bouton de fièvre#@#False#@#1827#@#246#@#388#@#32;pije#@#thikulook (T)#@#False#@#1823#@#1028#@#303#@#35;fwâi#@#thiulook#@#False#@#1823#@#1560#@#189#@#33;nemi 1 (Temala)#@#thikulLook#@#False#@#1822#@#2091#@#213#@#33;nemi 2 (côte est)#@#thixulook#@#False#@#1819#@#2625#@#212#@#33;jawe#@#thixulook#@#False#@#1817#@#3157#@#212#@#34;73
français#@#abcès#@#False#@#1902#@#248#@#118#@#31;nemi 1 (Temala)#@#hipalovic#@#False#@#1894#@#2091#@#212#@#42;nemi 2 (côte est)#@#hivaloi#@#False#@#1892#@#2624#@#159#@#33;jawe#@#hialoi (Y)#@#False#@#1888#@#3157#@#230#@#37;73
français#@#acné juvénile#@#False#@#1972#@#248#@#312#@#37;fwâi#@#hmura#@#False#@#1970#@#1558#@#117#@#32;nemi 1 (Temala)#@#hitna#@#False#@#1970#@#2093#@#115#@#32;nemi 2 (côte est)#@#hmura#@#False#@#1966#@#2624#@#117#@#33;jawe#@#hmura#@#False#@#1964#@#3157#@#115#@#33;73
français#@#chancre#@#False#@#2048#@#248#@#165#@#30;pije#@#tonga#@#False#@#2048#@#1027#@#117#@#36;fwâi#@#tonga#@#False#@#2048#@#1558#@#116#@#36;nemi 1 (Temala)#@#tonga#@#False#@#2048#@#2091#@#116#@#34;nemi 2 (côte est)#@#tonga#@#False#@#2043#@#2624#@#114#@#38;jawe#@#tonga#@#False#@#2042#@#3157#@#115#@#38;73
français#@#lèpre#@#False#@#2120#@#251#@#113#@#34;pije#@#katia#@#False#@#2115#@#1028#@#114#@#32;fwâi#@#katia#@#False#@#2115#@#1560#@#114#@#32;nemi 1 (Temala)#@#kathia#@#False#@#2114#@#2093#@#139#@#33;nemi 2 (côte est)#@#katia#@#False#@#2113#@#2625#@#114#@#31;jawe#@#katia#@#False#@#2108#@#3157#@#115#@#36;73
français#@#éléphantiasis#@#False#@#2187#@#249#@#310#@#42;pije#@#kho#@#False#@#2186#@#1028#@#68#@#33;fwâi#@#kho#@#False#@#2186#@#1560#@#68#@#33;nemi 1 (Temala)#@#kho#@#False#@#2186#@#2093#@#67#@#33;nemi 2 (côte est)#@#kho#@#False#@#2183#@#2625#@#68#@#33;jawe#@#kho#@#False#@#2182#@#3157#@#69#@#33;73
français#@#cicatrice, sa cicatrice#@#False#@#2261#@#248#@#556#@#36;pije#@#kavi-n (T)#@#False#@#2257#@#1028#@#231#@#34;fwâi#@#kavi-n#@#False#@#2259#@#1560#@#141#@#31;nemi 1 (Temala)#@#kavi-n#@#False#@#2258#@#2093#@#139#@#32;nemi 2 (côte est)#@#kave-aman, kavi-n#@#False#@#2254#@#2625#@#407#@#34;jawe#@#hmane-n#@#False#@#2254#@#3158#@#165#@#34;73
français#@#cicatrisé#@#False#@#2333#@#248#@#214#@#33;nemi 1 (Temala)#@#patek#@#False#@#2330#@#2091#@#117#@#42;nemi 2 (côte est)#@#parek#@#False#@#2327#@#2625#@#116#@#41;73
français#@#couler (sang)#@#False#@#2402#@#249#@#306#@#45;pije#@#tuut kutaa-n#@#False#@#2401#@#1027#@#287#@#36;fwâi#@#(T) tuut Kkuraa-n#@#False#@#2402#@#1371#@#474#@#36;nemi 1 (Temala)#@#tuut kutaa-n#@#False#@#2402#@#2091#@#287#@#36;nemi 2 (côte est)#@#tuut kuraa-n#@#False#@#2401#@#2624#@#287#@#34;jawe#@#cuut kuraa-n#@#False#@#2402#@#3158#@#287#@#33;73
français#@#avoir la colique#@#False#@#2478#@#248#@#383#@#41;pije#@#tuut we Le jia-n (T)#@#False#@#2475#@#1026#@#473#@#41;fwâi#@#tuut we Le jie-n#@#False#@#2478#@#1558#@#382#@#39;nemi 1 (Temala)#@#tuut we Le jie-n#@#False#@#2477#@#2091#@#383#@#39;nemi 2 (côte est)#@#tuut we le jie-n#@#False#@#2474#@#2623#@#384#@#39;jawe#@#cuut we Le jie-n#@#False#@#2474#@#3158#@#382#@#40;73
français#@#constipé#@#False#@#2549#@#249#@#189#@#40;pije#@#hyam (T)#@#False#@#2546#@#1027#@#206#@#40;fwâi#@#hyam#@#False#@#2549#@#1558#@#93#@#39;nemi 1 (Temala)#@#hyam#@#False#@#2550#@#2091#@#92#@#39;nemi 2 (côte est)#@#hyam#@#False#@#2549#@#2624#@#92#@#39;jawe#@#hyam#@#False#@#2547#@#3157#@#92#@#39;73
français#@#bave#@#False#@#2619#@#246#@#94#@#31;pije#@#thavayuk#@#False#@#2618#@#1026#@#188#@#40;fwâi#@#thavayuk#@#False#@#2619#@#1557#@#189#@#42;nemi 1 (Temala)#@#thavayuk#@#False#@#2621#@#2090#@#190#@#39;nemi 2 (côte est)#@#thavayuk#@#False#@#2621#@#2624#@#189#@#39;jawe#@#thaayuk (Y) thaaük (W)#@#False#@#2617#@#3157#@#256#@#85;73
français#@#qui dépérit, tuberculeux (= fané)#@#False#@#2736#@#248#@#576#@#88;fwâi#@#biny/ mabiny#@#False#@#2746#@#1555#@#287#@#45;nemi 1 (Temala)#@#biny/ mabiny#@#False#@#2752#@#2090#@#285#@#42;nemi 2 (côte est)#@#biny/ mabiny#@#False#@#2755#@#2623#@#285#@#43;jawe#@#biny/ mabiny#@#False#@#2761#@#3155#@#287#@#43;73
français#@#tousser#@#False#@#490#@#134#@#160#@#26;pije#@#pup#@#False#@#491#@#897#@#69#@#32;fwâi#@#pup#@#False#@#491#@#1420#@#69#@#30;nemi 1 (Temala)#@#pup#@#False#@#491#@#1943#@#69#@#30;nemi 2 (côte est)#@#pup#@#False#@#491#@#2467#@#69#@#29;jawe#@#pup#@#False#@#491#@#2993#@#69#@#30;74
français#@#médicament#@#False#@#749#@#130#@#234#@#32;pije#@#hyatik#@#False#@#747#@#894#@#137#@#40;fwâi#@#hyarik#@#False#@#747#@#1414#@#139#@#40;nemi 1 (Temala)#@#hyatik#@#False#@#746#@#1937#@#140#@#41;nemi 2 (côte est)#@#hyarik#@#False#@#749#@#2463#@#138#@#40;jawe#@#hyarik:#@#False#@#743#@#2988#@#159#@#46;74
français#@#aller cueillir des plantes à vertus magiques#@#False#@#819#@#130#@#667#@#90;fwâi#@#hen po-hyarik#@#False#@#818#@#1414#@#304#@#42;nemi 1 (Temala)#@#caap#@#False#@#828#@#1937#@#92#@#32;nemi 2 (côte est)#@#caap#@#False#@#830#@#2463#@#91#@#33;jawe#@#caap#@#False#@#830#@#2987#@#92#@#33;74
français#@#drogues, plantes médicinales, simples#@#False#@#939#@#127#@#621#@#88;pije#@#baup (T)#@#False#@#936#@#890#@#182#@#41;fwâi#@#baup#@#False#@#939#@#1411#@#94#@#38;nemi 1 (Temala)#@#baup#@#False#@#939#@#1934#@#94#@#38;nemi 2 (côte est)#@#baup#@#False#@#936#@#2458#@#96#@#36;jawe#@#baup#@#False#@#936#@#2984#@#92#@#36;74
français#@#soigner (ex. une coupure)#@#False#@#1059#@#125#@#588#@#43;fwâi#@#civa#@#False#@#1056#@#1411#@#91#@#34;nemi 1 (Temala)#@#civa#@#False#@#1057#@#1934#@#91#@#35;nemi 2 (côte est)#@#civa cia#@#False#@#1054#@#2458#@#234#@#34;jawe#@#ca#@#False#@#1063#@#2983#@#67#@#25;74
français#@#inciser (= saigner un bois, castrer le bétail)#@#False#@#1132#@#124#@#632#@#82;pije#@#patie#@#False#@#1132#@#889#@#115#@#38;fwâi#@#parie#@#False#@#1129#@#1410#@#115#@#41;nemi 1 (Temala)#@#patie#@#False#@#1131#@#1933#@#116#@#40;nemi 2 (côte est)#@#parie#@#False#@#1131#@#2457#@#115#@#40;74
français#@#opérer, couper#@#False#@#1253#@#124#@#328#@#38;pije#@#hyei#@#False#@#1250#@#887#@#85#@#39;fwâi#@#hyei#@#False#@#1245#@#1408#@#86#@#62;nemi 1 (Temala)#@#hyei#@#False#@#1249#@#1931#@#85#@#39;nemi 2 (côte est)#@#hyei#@#False#@#1250#@#2457#@#84#@#41;jawe#@#hyei#@#False#@#1250#@#2980#@#86#@#40;74
français#@#crachoter des feuilles#@#False#@#1322#@#121#@#520#@#33;pije#@#xhuli (aman)#@#False#@#1319#@#886#@#276#@#35;fwâi#@#(T) khuli (Caman)#@#False#@#1316#@#1224#@#461#@#37;nemi 1 (Temala)#@#xhuli (aman)#@#False#@#1318#@#1930#@#278#@#36;nemi 2 (côte est)#@#khuli (aman)#@#False#@#1318#@#2456#@#276#@#36;jawe#@#khuli (aman)#@#False#@#1319#@#2980#@#278#@#35;74
français#@#frotter (avec des plantes)#@#False#@#1445#@#121#@#612#@#40;fwâi#@#thaï (Caman)#@#False#@#1442#@#1404#@#254#@#33;nemi 1 (Temala)#@#thai (aman)#@#False#@#1443#@#1927#@#255#@#32;nemi 2 (côte est)#@#thaï C(aman)#@#False#@#1445#@#2453#@#253#@#31;74
français#@#son effet, son résultat (médicament)#@#False#@#1518#@#121#@#543#@#85;fwâi#@#hamve-n#@#False#@#1514#@#1404#@#163#@#34;nemi 1 (Temala)#@#hawëè-n#@#False#@#1514#@#1928#@#139#@#33;nemi 2 (côte est)#@#hamwen#@#False#@#1515#@#2451#@#140#@#32;jawe#@#hamwe-n#@#False#@#1514#@#2977#@#163#@#32;74
français#@#prescription médicale, régime, interdits alimentaires#@#False#@#1636#@#118#@#706#@#82;pije#@#hitoo-n (T)#@#True#@#1635#@#881#@#165#@#34;fwâi#@#hiroo-n#@#False#@#1634#@#1403#@#164#@#35;nemi 1 (Temala)#@#hitoo-n#@#False#@#1633#@#1926#@#162#@#35;nemi 2 (côte est)#@#hiroo-n#@#False#@#1635#@#2448#@#166#@#34;jawe#@#hiroo-n#@#False#@#1636#@#2974#@#163#@#33;74
jawe#@#pain/ koi juu-n#@#False#@#876#@#3148#@#359#@#46;français#@#nu#@#False#@#929#@#239#@#46#@#22;pije#@#pae-aman/ koi juu-n#@#False#@#907#@#1018#@#455#@#42;fwâi#@#pae-aman/ koi juu-n#@#False#@#900#@#1550#@#456#@#43;nemi 1 (Temala)#@#paye-aman#@#False#@#904#@#2083#@#214#@#34;nemi 2 (côte est)#@#paye-aman/ koi juu-n#@#False#@#883#@#2615#@#482#@#46;75
français#@#s'habiller, se vêtir#@#False#@#988#@#243#@#479#@#39;pije#@#po-mweeng ((T)#@#False#@#978#@#1020#@#302#@#44;fwâi#@#po-mweeng#@#False#@#984#@#1551#@#215#@#31;nemi 1 (Temala)#@#pmwa mweeng#@#False#@#976#@#2084#@#262#@#34;nemi 2 (côte est)#@#po-mweeng#@#False#@#969#@#2618#@#212#@#32;jawe#@#po-mweeng#@#False#@#960#@#3150#@#213#@#34;75
français#@#se préparer#@#False#@#1063#@#245#@#261#@#40;pije#@#papang (T)#@#False#@#1053#@#1021#@#232#@#43;fwâi#@#pavang#@#False#@#1060#@#1554#@#141#@#30;nemi 1 (Temala)#@#papang#@#False#@#1051#@#2087#@#141#@#33;nemi 2 (côte est)#@#pavang#@#False#@#1043#@#2620#@#140#@#34;jawe#@#pavang#@#False#@#1035#@#3151#@#143#@#36;75
français#@#enfiler (un vêtement)#@#False#@#1133#@#248#@#498#@#39;pije#@#tuut thè-n (T)#@#False#@#1122#@#1025#@#329#@#39;fwâi#@#tuut Le khäu-n#@#False#@#1120#@#1555#@#314#@#36;nemi 1 (Temala)#@#tuut tne-n#@#False#@#1119#@#2090#@#237#@#32;nemi 2 (côte est)#@#tuut Le knau-n#@#False#@#1107#@#2621#@#336#@#35;jawe#@#cuut Le digu-n#@#False#@#1099#@#3154#@#336#@#40;75
français#@#enfiler (un jupon)#@#False#@#1207#@#248#@#428#@#39;pije#@#hwa juu-n (T)#@#False#@#1198#@#1025#@#303#@#42;fwâi#@#hwa juu-n#@#False#@#1195#@#1558#@#215#@#39;nemi 1 (Temala)#@#hwa juu-n#@#False#@#1189#@#2091#@#213#@#39;nemi 2 (côte est)#@#hwua juu-n#@#False#@#1182#@#2623#@#214#@#39;jawe#@#hwa juu-n#@#False#@#1175#@#3155#@#214#@#41;75
français#@#ses vêtements#@#False#@#1277#@#252#@#308#@#32;pije#@#deu-n (T)#@#False#@#1270#@#1024#@#210#@#35;fwâi#@#khäu-n (= sa natte)#@#False#@#1266#@#1561#@#450#@#36;nemi 1 (Temala)#@#deu-n#@#False#@#1264#@#2088#@#121#@#32;nemi 2 (côte est)#@#knau-n (=sa natte)#@#False#@#1250#@#2627#@#423#@#42;jawe#@#digu-n#@#False#@#1248#@#3155#@#145#@#41;75
français#@#vêtements (modernes)#@#False#@#1349#@#248#@#479#@#38;pije#@#deve-aman (T)#@#False#@#1342#@#1027#@#307#@#38;fwâi#@#deve-aman#@#False#@#1341#@#1560#@#217#@#33;nemi 1 (Temala)#@#deve-aman#@#False#@#1336#@#2094#@#216#@#35;nemi 2 (côte est)#@#deve-aman#@#False#@#1329#@#2625#@#217#@#35;jawe#@#dive-aman#@#False#@#1322#@#3158#@#217#@#35;75
français#@#ses affaires#@#False#@#1421#@#255#@#285#@#32;pije#@#naamu-n#@#False#@#1424#@#1030#@#191#@#25;fwâi#@#naamuu-n#@#False#@#1420#@#1563#@#191#@#24;nemi 1 (Temala)#@#naamuu-n#@#False#@#1416#@#2097#@#190#@#26;nemi 2 (côte est)#@#neamuu-n#@#False#@#1411#@#2628#@#191#@#25;jawe#@#naamuu-n#@#False#@#1404#@#3161#@#190#@#26;75
français#@#sa jupe, son jupon#@#False#@#1493#@#256#@#434#@#41;pije#@#juu-n#@#False#@#1489#@#1037#@#112#@#39;fwâi#@#juu-n#@#False#@#1485#@#1568#@#114#@#39;nemi 1 (Temala)#@#juu-n#@#False#@#1480#@#2103#@#114#@#41;nemi 2 (côte est)#@#juu-n#@#False#@#1475#@#2634#@#114#@#41;jawe#@#juu-n#@#False#@#1469#@#3167#@#112#@#40;75
français#@#jupon (moderne)#@#False#@#1564#@#257#@#355#@#42;pije#@#mada (T)#@#False#@#1558#@#1033#@#186#@#36;fwâi#@#mada#@#False#@#1555#@#1565#@#94#@#35;nemi 1 (Temala)#@#mada#@#False#@#1552#@#2100#@#92#@#35;nemi 2 (côte est)#@#mada#@#False#@#1547#@#2631#@#93#@#34;jawe#@#mada#@#False#@#1541#@#3164#@#92#@#35;75
français#@#jupe en corde très courte (traditionnelle)#@#False#@#1636#@#259#@#604#@#82;pije#@#jakhi (T7)#@#False#@#1629#@#1041#@#203#@#40;fwâi#@#jahi#@#False#@#1627#@#1573#@#83#@#41;nemi 1 (Temala)#@#jakni#@#False#@#1623#@#2106#@#106#@#42;nemi 2 (côte est)#@#jangi#@#False#@#1620#@#2638#@#107#@#39;75
français#@#bagayou#@#False#@#1758#@#259#@#169#@#36;pije#@#thiwa#@#False#@#1753#@#1040#@#115#@#31;fwâi#@#thiwa#@#False#@#1750#@#1573#@#116#@#31;nemi 1 (Temala)#@#thivwa#@#False#@#1745#@#2106#@#116#@#34;nemi 2 (côte est)#@#thiva#@#False#@#1741#@#2638#@#116#@#33;jawe#@#thiwa#@#False#@#1735#@#3170#@#117#@#35;75
français#@#étoffe moderne, ‘'manou#@#False#@#1826#@#265#@#549#@#40;pije#@#imwaano (T)#@#False#@#1823#@#1046#@#252#@#35;fwâi#@#imwaano#@#False#@#1823#@#1576#@#164#@#32;nemi 1 (Temala)#@#cii-n danu#@#False#@#1820#@#2107#@#238#@#33;nemi 2 (côte est)#@#imwaano#@#False#@#1816#@#2643#@#163#@#33;75
français#@#couverture#@#False#@#1904#@#264#@#240#@#26;pije#@#hyakhèn#@#False#@#1897#@#1043#@#165#@#39;fwâi#@#hyahèn#@#False#@#1894#@#1576#@#141#@#40;nemi 1 (Temala)#@#hyaknen#@#False#@#1892#@#2108#@#166#@#39;nemi 2 (côte est)#@#hyangen#@#False#@#1890#@#2643#@#164#@#38;jawe#@#hyabwen (T) hyawen (W)#@#False#@#1881#@#3174#@#257#@#91;75
français#@#plissé, froissé#@#False#@#2018#@#268#@#360#@#39;pije#@#cigadai (T)#@#False#@#2013#@#1048#@#254#@#42;fwâi#@#hmwet#@#False#@#2016#@#1578#@#114#@#32;nemi 2 (côte est)#@#hmuet#@#False#@#2010#@#2644#@#116#@#33;jawe#@#hmwet#@#False#@#2006#@#3177#@#114#@#33;75
français#@#ceinture, sa ceinture#@#False#@#2087#@#271#@#504#@#40;pije#@#wân-jic (T)#@#False#@#2084#@#1047#@#258#@#42;fwâi#@#wà Le jie-n#@#False#@#2082#@#1578#@#267#@#42;nemi 1 (Temala)#@#wänjie-n#@#False#@#2081#@#2113#@#214#@#42;nemi 2 (côte est)#@#wônjie-n#@#False#@#2079#@#2646#@#216#@#41;jawe#@#wênjie-n#@#False#@#2077#@#3177#@#216#@#41;75
français#@#ceinture de danse#@#False#@#2159#@#274#@#407#@#33;nemi 1 (Temala)#@#wâän-buwahnu#@#False#@#2156#@#2114#@#239#@#33;nemi 2 (côte est)#@#wän-bwanu#@#False#@#2154#@#2647#@#215#@#32;jawe#@#wän-bwanu#@#False#@#2151#@#3180#@#214#@#31;75
français#@#son brassard#@#False#@#2231#@#275#@#284#@#31;pije#@#wän-hi-n (T7)#@#False#@#2227#@#1050#@#281#@#35;fwâi#@#vän-hi-n#@#False#@#2228#@#1581#@#192#@#34;nemi 1 (Temala)#@#wän-hi-n#@#False#@#2226#@#2116#@#191#@#36;nemi 2 (côte est)#@#wän-hi-n#@#False#@#2226#@#2650#@#190#@#34;jawe#@#wên-hi-n#@#False#@#2222#@#3181#@#192#@#35;75
français#@#lien en bourao au genou#@#False#@#2304#@#278#@#553#@#39;pije#@#wân-ganjili-n (T)#@#False#@#2300#@#1053#@#426#@#40;fwâi#@#wâän-ganjili-n#@#False#@#2297#@#1583#@#338#@#47;nemi 1 (Temala)#@#wâär-ganjili-n#@#False#@#2296#@#2117#@#337#@#48;nemi 2 (côte est)#@#wân-ganjili-n#@#False#@#2297#@#2651#@#336#@#42;jawe#@#wên-gajili-n#@#False#@#2294#@#3183#@#288#@#42;75
français#@#son turban#@#False#@#2373#@#279#@#240#@#32;pije#@#wärr-ga-n (T)#@#False#@#2369#@#1054#@#281#@#42;fwâi#@#wâr-ga-n#@#False#@#2371#@#1586#@#191#@#41;nemi 1 (Temala)#@#wän-bwa-n#@#False#@#2370#@#2120#@#216#@#35;nemi 2 (côte est)#@#wâän-bwa-n#@#False#@#2370#@#2651#@#217#@#34;jawe#@#wên-bwa-n#@#False#@#2367#@#3184#@#216#@#35;75
français#@#coiffure (en général) (chapeau, turban)#@#False#@#2442#@#279#@#500#@#87;pije#@#phaup#@#False#@#2444#@#1057#@#117#@#37;fwâi#@#faup#@#False#@#2444#@#1589#@#93#@#39;nemi 1 (Temala)#@#phaup#@#False#@#2444#@#2121#@#120#@#39;nemi 2 (côte est)#@#phaup#@#False#@#2442#@#2655#@#118#@#39;jawe#@#mweeng (Y) hyavuc (W)#@#False#@#2438#@#3186#@#235#@#89;75
